ID,x,y,z,wire_direction_x,wire_direction_y,wire_direction_z,halflength,type,sector,layer,layer_lim,sector_lim,num_neighbors
2598,-20.0298,23.5387,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2599,-20.908,23.0317,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2600,-21.7861,22.5247,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2601,-22.6643,22.0177,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2602,-23.5424,21.5107,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2603,-24.4206,21.0037,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2604,-25.2987,20.4967,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2605,-26.1769,19.9897,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2606,-14.7609,26.5807,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2607,-13.8828,27.0877,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2608,-13.0046,27.5947,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2609,-12.1265,28.1017,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2610,-11.2483,28.6087,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2611,-10.3702,29.1157,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2612,-9.49203,29.6227,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2613,-8.61388,30.1297,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2614,-7.73573,30.6367,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2615,-6.85758,31.1437,39.3,-0.0438148,-0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2616,-26.5801,19.7569,28.4741,-0.0438148,-0.0252965,0.998719,59.05,2,18446744073709551615,18446744073709551615,0,0,0
2617,-6.45437,31.3765,50.1259,-0.0438148,-0.0252965,0.998719,59.05,2,18446744073709551615,18446744073709551615,0,0,0
2618,-27.0201,19.5028,18.4869,-0.0438148,-0.0252965,0.998719,49.05,2,18446744073709551615,18446744073709551615,0,0,0
2619,-6.01437,31.6305,60.1131,-0.0438148,-0.0252965,0.998719,49.05,2,18446744073709551615,18446744073709551615,0,0,0
2620,-27.4601,19.2488,8.49973,-0.0438148,-0.0252965,0.998719,39.05,2,18446744073709551615,18446744073709551615,0,0,0
2621,-5.57437,31.8845,70.1003,-0.0438148,-0.0252965,0.998719,39.05,2,18446744073709551615,18446744073709551615,0,0,0
2622,-27.9001,18.9948,-1.48746,-0.0438148,-0.0252965,0.998719,29.05,2,18446744073709551615,18446744073709551615,0,0,0
2623,-5.13436,32.1386,80.0875,-0.0438148,-0.0252965,0.998719,29.05,2,18446744073709551615,18446744073709551615,0,0,0
2624,-28.3401,18.7407,-11.4747,-0.0438148,-0.0252965,0.998719,19.05,2,18446744073709551615,18446744073709551615,0,0,0
2625,-4.69436,32.3926,90.0747,-0.0438148,-0.0252965,0.998719,19.05,2,18446744073709551615,18446744073709551615,0,0,0
2626,-28.7801,18.4867,-21.4618,-0.0438148,-0.0252965,0.998719,9.05,2,18446744073709551615,18446744073709551615,0,0,0
2627,-4.25436,32.6466,100.062,-0.0438148,-0.0252965,0.998719,9.05,2,18446744073709551615,18446744073709551615,0,0,0
2628,-13.815,23.9283,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2629,-14.6931,23.4213,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2630,-15.5713,22.9143,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2631,-16.4494,22.4073,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2632,-17.3276,21.9003,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2633,-18.2057,21.3933,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2634,-19.0839,20.8863,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2635,-19.962,20.3793,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2636,-20.8402,19.8723,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2637,-21.7183,19.3653,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2638,-22.5965,18.8583,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2639,-23.4746,18.3513,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2640,-12.9369,24.4353,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2641,-12.0587,24.9423,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2642,-11.1806,25.4493,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2643,-10.3024,25.9563,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2644,-9.42425,26.4633,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2645,-8.5461,26.9703,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2646,-7.66795,27.4773,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2647,-6.7898,27.9843,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2648,-6.38659,28.2171,28.4741,0.0438148,0.0252965,0.998719,59.05,2,18446744073709551615,18446744073709551615,0,0,0
2649,-23.8779,18.1185,50.1259,0.0438148,0.0252965,0.998719,59.05,2,18446744073709551615,18446744073709551615,0,0,0
2650,-5.94659,28.4711,18.4869,0.0438148,0.0252965,0.998719,49.05,2,18446744073709551615,18446744073709551615,0,0,0
2651,-24.3179,17.8645,60.1131,0.0438148,0.0252965,0.998719,49.05,2,18446744073709551615,18446744073709551615,0,0,0
2652,-5.50659,28.7251,8.49973,0.0438148,0.0252965,0.998719,39.05,2,18446744073709551615,18446744073709551615,0,0,0
2653,-24.7579,17.6104,70.1003,0.0438148,0.0252965,0.998719,39.05,2,18446744073709551615,18446744073709551615,0,0,0
2654,-5.06659,28.9792,-1.48746,0.0438148,0.0252965,0.998719,29.05,2,18446744073709551615,18446744073709551615,0,0,0
2655,-25.1979,17.3564,80.0875,0.0438148,0.0252965,0.998719,29.05,2,18446744073709551615,18446744073709551615,0,0,0
2656,-4.62659,29.2332,-11.4747,0.0438148,0.0252965,0.998719,19.05,2,18446744073709551615,18446744073709551615,0,0,0
2657,-25.6379,17.1023,90.0747,0.0438148,0.0252965,0.998719,19.05,2,18446744073709551615,18446744073709551615,0,0,0
2658,-4.18658,29.4873,-21.4618,0.0438148,0.0252965,0.998719,9.05,2,18446744073709551615,18446744073709551615,0,0,0
2659,-26.0779,16.8483,100.062,0.0438148,0.0252965,0.998719,9.05,2,18446744073709551615,18446744073709551615,0,0,0
2660,-14.6931,24.4352,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2661,-15.5712,23.9282,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2662,-16.4494,23.4212,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2663,-17.3275,22.9142,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2664,-18.2057,22.4072,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2665,-19.0838,21.9002,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2666,-19.962,21.3932,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2667,-20.8401,20.8862,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2668,-21.7183,20.3792,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2669,-22.5964,19.8722,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2670,-23.4746,19.3652,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2671,-24.3527,18.8582,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2672,-13.8149,24.9422,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2673,-12.9368,25.4492,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2674,-12.0586,25.9562,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2675,-11.1805,26.4632,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2676,-10.3023,26.9702,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2677,-9.42418,27.4772,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2678,-8.54603,27.9842,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2679,-7.66788,28.4912,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2680,-6.78973,28.9982,39.3,0.0438148,0.0252965,0.998719,69.8,2,18446744073709551615,18446744073709551615,0,0,0
2681,-6.38652,29.2309,28.4741,0.0438148,0.0252965,0.998719,59.05,2,18446744073709551615,18446744073709551615,0,0,0
2682,-24.7559,18.6254,50.1259,0.0438148,0.0252965,0.998719,59.05,2,18446744073709551615,18446744073709551615,0,0,0
2683,-5.94652,29.485,18.4869,0.0438148,0.0252965,0.998719,49.05,2,18446744073709551615,18446744073709551615,0,0,0
2684,-25.1959,18.3713,60.1131,0.0438148,0.0252965,0.998719,49.05,2,18446744073709551615,18446744073709551615,0,0,0
2685,-5.50652,29.739,8.49973,0.0438148,0.0252965,0.998719,39.05,2,18446744073709551615,18446744073709551615,0,0,0
2686,-25.6359,18.1173,70.1003,0.0438148,0.0252965,0.998719,39.05,2,18446744073709551615,18446744073709551615,0,0,0
2687,-5.06651,29.993,-1.48746,0.0438148,0.0252965,0.998719,29.05,2,18446744073709551615,18446744073709551615,0,0,0
2688,-26.0759,17.8633,80.0875,0.0438148,0.0252965,0.998719,29.05,2,18446744073709551615,18446744073709551615,0,0,0
2689,-4.62651,30.2471,-11.4747,0.0438148,0.0252965,0.998719,19.05,2,18446744073709551615,18446744073709551615,0,0,0
2690,-26.5159,17.6092,90.0747,0.0438148,0.0252965,0.998719,19.05,2,18446744073709551615,18446744073709551615,0,0,0
2691,-4.18651,30.5011,-21.4618,0.0438148,0.0252965,0.998719,9.05,2,18446744073709551615,18446744073709551615,0,0,0
2692,-26.9559,17.3552,100.062,0.0438148,0.0252965,0.998719,9.05,2,18446744073709551615,18446744073709551615,0,0,0
2693,-15.807,27.3785,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2694,-16.6852,26.8715,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2695,-17.5633,26.3645,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2696,-18.4415,25.8575,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2697,-19.3196,25.3505,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2698,-20.1977,24.8435,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2699,-21.0759,24.3365,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2700,-21.954,23.8295,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2701,-22.8322,23.3225,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2702,-23.7103,22.8155,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2703,-24.5885,22.3085,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2704,-25.4666,21.8015,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2705,-26.3448,21.2945,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2706,-27.2229,20.7875,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2707,-28.1011,20.2805,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2708,-28.9792,19.7735,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2709,-29.8574,19.2665,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2710,-30.7355,18.7595,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2711,-14.9289,27.8855,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2712,-14.0507,28.3925,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2713,-13.1726,28.8995,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2714,-12.2944,29.4065,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2715,-11.4163,29.9135,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2716,-10.5381,30.4205,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2717,-9.65995,30.9275,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2718,-8.7818,31.4345,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2719,-7.90365,31.9415,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2720,-7.0255,32.4485,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2721,-6.14735,32.9555,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2722,-5.2692,33.4625,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2723,-4.39105,33.9695,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2724,-3.5129,34.4765,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2725,-16.6851,27.8854,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2726,-17.5632,27.3784,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2727,-18.4414,26.8714,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2728,-19.3195,26.3644,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2729,-20.1977,25.8574,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2730,-21.0758,25.3504,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2731,-21.954,24.8434,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2732,-22.8321,24.3364,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2733,-23.7103,23.8294,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2734,-24.5884,23.3224,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2735,-25.4666,22.8154,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2736,-26.3447,22.3084,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2737,-27.2229,21.8014,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2738,-28.101,21.2944,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2739,-28.9792,20.7874,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2740,-29.8573,20.2804,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2741,-30.7355,19.7734,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2742,-31.6136,19.2664,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2743,-15.8069,28.3924,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2744,-14.9288,28.8994,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2745,-14.0506,29.4064,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2746,-13.1725,29.9134,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2747,-12.2943,30.4204,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2748,-11.4162,30.9274,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2749,-10.538,31.4344,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2750,-9.65988,31.9414,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2751,-8.78173,32.4484,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2752,-7.90358,32.9554,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2753,-7.02543,33.4624,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2754,-6.14728,33.9694,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2755,-5.26913,34.4764,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2756,-4.39098,34.9834,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2757,-3.51283,35.4904,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2758,-16.685,28.8993,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2759,-17.5632,28.3923,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2760,-18.4413,27.8853,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2761,-19.3194,27.3783,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2762,-20.1976,26.8713,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2763,-21.0757,26.3643,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2764,-21.9539,25.8573,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2765,-22.832,25.3503,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2766,-23.7102,24.8433,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2767,-24.5883,24.3363,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2768,-25.4665,23.8293,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2769,-26.3446,23.3223,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2770,-27.2228,22.8153,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2771,-28.1009,22.3083,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2772,-28.9791,21.8013,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2773,-29.8572,21.2943,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2774,-30.7354,20.7873,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2775,-31.6135,20.2803,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2776,-32.4917,19.7733,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2777,-15.8069,29.4063,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2778,-14.9287,29.9133,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2779,-14.0506,30.4203,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2780,-13.1724,30.9273,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2781,-12.2943,31.4343,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2782,-11.4161,31.9413,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2783,-10.538,32.4483,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2784,-9.6598,32.9553,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2785,-8.78165,33.4623,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2786,-7.9035,33.9693,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2787,-7.02535,34.4763,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2788,-6.1472,34.9833,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2789,-5.26905,35.4903,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2790,-4.3909,35.9973,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2791,-3.51275,36.5043,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2792,-17.5631,29.4061,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2793,-18.4412,28.8991,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2794,-19.3194,28.3921,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2795,-20.1975,27.8851,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2796,-21.0757,27.3781,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2797,-21.9538,26.8711,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2798,-22.832,26.3641,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2799,-23.7101,25.8571,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2800,-24.5883,25.3501,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2801,-25.4664,24.8431,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2802,-26.3446,24.3361,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2803,-27.2227,23.8291,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2804,-28.1009,23.3221,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2805,-28.979,22.8151,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2806,-29.8572,22.3081,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2807,-30.7353,21.8011,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2808,-31.6135,21.2941,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2809,-32.4916,20.7871,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2810,-33.3698,20.2801,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2811,-16.6849,29.9131,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2812,-15.8068,30.4201,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2813,-14.9286,30.9271,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2814,-14.0505,31.4341,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2815,-13.1723,31.9411,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2816,-12.2942,32.4481,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2817,-11.416,32.9551,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2818,-10.5379,33.4621,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2819,-9.65973,33.9691,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2820,-8.78158,34.4761,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2821,-7.90343,34.9831,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2822,-7.02528,35.4901,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2823,-6.14713,35.9971,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2824,-5.26898,36.5041,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2825,-4.39083,37.0111,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2826,-3.51268,37.5181,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2827,-17.563,30.42,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2828,-18.4412,29.913,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2829,-19.3193,29.406,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2830,-20.1974,28.899,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2831,-21.0756,28.392,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2832,-21.9537,27.885,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2833,-22.8319,27.378,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2834,-23.71,26.871,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2835,-24.5882,26.364,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2836,-25.4663,25.857,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2837,-26.3445,25.35,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2838,-27.2226,24.843,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2839,-28.1008,24.336,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2840,-28.9789,23.829,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2841,-29.8571,23.322,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2842,-30.7352,22.815,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
2843,-31.6134,22.308,39.3,0,0,1,69.8,1,18446744073709551615,18446744073709551615,0,0,0
